01,1.0209568695851805,
02,0.8400131077350872,
03,0.8030295414819173,
04,0.9835751419638484,
05,0.9058888870031748,
06,0.9096490358764817,
07,0.7800151780598018,
08,0.9289541910718683,
09,0.9021610144839317,
1,0.9329203782894697,
10,0.8304677898288568,
100,1.451832936352206,
1000,2.368286884902131,
1001,2.9703468762300935,
101,2.6693168805661123,
101st,2.9703468762300935,
1080p,2.9703468762300935,
10th,2.493225621510431,
11,0.6803122648675753,
1100,2.9703468762300935,
11th,2.9703468762300935,
12,0.8665431552741365,
120,2.9703468762300935,
128th,2.9703468762300935,
12th,2.493225621510431,
13,0.9791208005375985,
138th,2.9703468762300935,
13th,2.271376871894075,
14,1.0512687838540193,
14th,2.6693168805661123,
15,0.9926232709412456,
1500,2.6693168805661123,
1572,2.9703468762300935,
15th,2.9703468762300935,
16,1.0308276236114748,
161,2.6693168805661123,
16er,2.9703468762300935,
16th,2.9703468762300935,
17,1.0565330238463766,
1751,2.9703468762300935,
1791,2.9703468762300935,
17th,2.9703468762300935,
18,0.9835751419638484,
180,2.9703468762300935,
1800,2.368286884902131,
182,2.9703468762300935,
1820,2.6693168805661123,
1823,2.6693168805661123,
1830,2.9703468762300935,
1841,2.9703468762300935,
1858,2.9703468762300935,
1860,2.6693168805661123,
1861,2.9703468762300935,
1863,2.9703468762300935,
1870,2.9703468762300935,
1874,2.9703468762300935,
1885,2.9703468762300935,
1890,2.9703468762300935,
1892,2.9703468762300935,
1893,2.9703468762300935,
1899,2.9703468762300935,
18th,2.9703468762300935,
19,1.0065590488845382,
1900,2.0672568892381498,
1905,2.9703468762300935,
1910,2.9703468762300935,
1912,2.9703468762300935,
1914,2.368286884902131,
1915,2.9703468762300935,
1916,2.6693168805661123,
1917,2.6693168805661123,
1920,2.271376871894075,
1921,2.493225621510431,
1922,2.6693168805661123,
1923,2.6693168805661123,
1924,2.9703468762300935,
1925,2.271376871894075,
1926,2.9703468762300935,
1927,2.271376871894075,
1928,2.1921956258464497,
1929,2.368286884902131,
1930,1.5389831120711062,
1931,2.0161043667907683,
1932,2.271376871894075,
19322013,2.9703468762300935,
1933,2.493225621510431,
1934,2.6693168805661123,
1935,2.1252488362158366,
1936,2.493225621510431,
1937,2.1921956258464497,
1938,2.0161043667907683,
1938movi,2.9703468762300935,
1939,1.9703468762300933,
1940,1.7942556171744122,
1941,1.9703468762300933,
1942,2.368286884902131,
1943,2.368286884902131,
1944,2.0672568892381498,
1945,1.9703468762300933,
1946,2.0672568892381498,
1947,2.368286884902131,
1948,1.9703468762300933,
1949,2.1252488362158366,
1950,1.5724068675580558,
1951,1.9703468762300933,
1952,2.271376871894075,
1953,2.493225621510431,
1954,2.1921956258464497,
1955,1.8911656301824684,
19551958,2.9703468762300935,
1956,2.1921956258464497,
1957,1.9703468762300933,
1958,1.9703468762300933,
1959,2.0672568892381498,
1960,1.5079488783311372,
1960movi,2.9703468762300935,
1961,2.271376871894075,
1962,2.0672568892381498,
1963,1.9289541910718684,
1964,2.1252488362158366,
1965,2.1252488362158366,
1966,2.0672568892381498,
1967,2.493225621510431,
1968,2.1252488362158366,
1969,2.493225621510431,
19691974,2.9703468762300935,
1970,1.5724068675580558,
1971,2.1921956258464497,
1972,2.0161043667907683,
1973,2.0161043667907683,
19731978,2.9703468762300935,
1974,2.0672568892381498,
1975,1.9289541910718684,
1976,1.8564035239232566,
1977,1.9703468762300933,
1978,1.9703468762300933,
1978movi,2.9703468762300935,
1979,1.9703468762300933,
1980,1.5724068675580558,
1981,2.0672568892381498,
1982,2.1252488362158366,
1983,2.0672568892381498,
1984,1.9289541910718684,
19841990,2.9703468762300935,
1985,2.0161043667907683,
1986,1.7662268935741685,
1987,2.271376871894075,
19871990,2.9703468762300935,
1988,1.6915932752772644,
1989,1.7398979548518194,
198x,2.9703468762300935,
1990,1.7150743711267873,
1991,2.0672568892381498,
1992,1.8242188405518553,
1993,1.8911656301824684,
1994,1.7398979548518194,
1995,1.6086190402125005,
1996,1.8911656301824684,
19962000,2.9703468762300935,
1997,1.6086190402125005,
19971998,2.9703468762300935,
1998,1.7150743711267873,
1999,1.6915932752772644,
19th,2.1921956258464497,
1k,2.9703468762300935,
1st,2.271376871894075,
2,0.2705091503628476,
20,0.7942556171744122,
200,2.368286884902131,
2000,1.451832936352206,
20002015,2.9703468762300935,
2001,1.523188844887874,
20012011,2.9703468762300935,
2002,1.5553735282592753,
2003,1.5724068675580558,
2004,1.5553735282592753,
2005,1.6086190402125005,
2006,1.5389831120711062,
2007,1.6693168805661123,
2008,1.5079488783311372,
2009,1.493225621510431,
2010,0.9972190226303946,
20102011,2.9703468762300935,
2011,0.3028939233401395,
2012,0.23714961112352392,
2013,0.21219225426270338,
2014,0.21143498383211984,
2015rewatch,2.9703468762300935,
2016,1.2299841867358494,
2017,2.9703468762300935,
2019,2.6693168805661123,
2023,2.9703468762300935,
2029,2.9703468762300935,
2032,2.9703468762300935,
2035,2.9703468762300935,
204,2.9703468762300935,
208,2.9703468762300935,
20th,1.9289541910718684,
21,0.8699763311125305,
2122,2.9703468762300935,
2179,2.9703468762300935,
21st,2.271376871894075,
22,1.0409279505158007,
23,0.9533135369313129,
24,1.0258642040799246,
25,0.7297976279474937,
250,2.1252488362158366,
2501,2.9703468762300935,
25th,2.9703468762300935,
26,0.9491575771601553,
27,0.9450410109653231,
28,1.0618618573514436,
29,0.7716897892756708,
29th,2.9703468762300935,
2d,2.9703468762300935,
2h,2.9703468762300935,
2nd,2.1921956258464497,
3,0.268778891174166,
30,0.5992790139583571,
